playerID,playerPositionIDN,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,targetPositionIDN,actionPosX1,actionPosX2,actionPosY1,actionPosY2,goalZone,distance,start_sector,end_sector,playerName
11500,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1054,1101,457.32,454.32,Label43,3.78,12,12,Raffael
11500,RCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,1054,1101,457.32,454.32,Label43,3.78,12,12,Raffael
16894,LW,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,1119,1270,233.32,382.32,Label37,17.61,8,8,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1119,1270,233.32,382.32,Label37,17.61,8,8,F. Johnson
39479,LCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,1025,1260,236.32,431.32,Label28,25.21,7,8,L. Stindl
39479,LCF,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,1025,1260,236.32,431.32,Label28,25.21,7,8,L. Stindl
39479,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1025,1260,236.32,431.32,Label28,25.21,7,8,L. Stindl
39479,LCF,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,0,126,61,473.32,488.32,Label59,5.37,9,9,L. Stindl
16894,LW,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,161,65,494.32,391.32,Label25,11.72,9,5,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,161,65,494.32,391.32,Label25,11.72,9,5,F. Johnson
4610,LB,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,360,73,568.32,458.32,Label26,24.91,10,9,O. Wendt
4610,LB,UDARAC,UDARAC U OKVIR,ZONA,0,0,360,73,568.32,458.32,Label26,24.91,10,9,O. Wendt
4610,LB,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,360,73,568.32,458.32,Label26,24.91,10,9,O. Wendt
156709,RES,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,172,79,392.32,411.32,Label35,7.64,5,5,T. Hazard
156709,RES,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,172,79,392.32,411.32,Label35,7.64,5,5,T. Hazard
156709,RES,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,104,66,350.32,360.32,Label51,3.17,5,5,T. Hazard
156709,RES,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,104,66,350.32,360.32,Label51,3.17,5,5,T. Hazard
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1176,1267,358.32,392.32,Label21,7.87,8,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,GLAVOM,0,0,1176,1267,358.32,392.32,Label21,7.87,8,8,Raffael
16491,RW,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1159,1295,543.32,434.32,Label46,14.37,12,8,I. Traore
16491,RW,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,1159,1295,543.32,434.32,Label46,14.37,12,8,I. Traore
16491,RW,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1159,1295,543.32,434.32,Label46,14.37,12,8,I. Traore
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,983,1237,316.32,355.32,Label68,20.68,7,8,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,983,1237,316.32,355.32,Label68,20.68,7,8,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,983,1237,316.32,355.32,Label68,20.68,7,8,Raffael
205485,RCM,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,314,91,493.32,451.32,Label42,18.27,9,9,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,LOS,0,0,314,91,493.32,451.32,Label42,18.27,9,9,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,314,91,493.32,451.32,Label42,18.27,9,9,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,314,91,493.32,451.32,Label42,18.27,9,9,M. Dahoud
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,129,64,434.32,473.32,Label56,6.2,5,9,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,0,129,64,434.32,473.32,Label56,6.2,5,9,L. Stindl
16087,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,254,77,214.32,369.32,Label51,19.46,1,5,H. Nordtveit
16087,LCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,254,77,214.32,369.32,Label51,19.46,1,5,H. Nordtveit
16087,LCM,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,254,77,214.32,369.32,Label51,19.46,1,5,H. Nordtveit
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,307,101,316.32,355.32,Label96,16.88,5,5,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,307,101,316.32,355.32,Label96,16.88,5,5,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,307,101,316.32,355.32,Label96,16.88,5,5,Raffael
16491,RW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,275,91,561.32,476.32,Label4,16.48,9,9,I. Traore
16491,RW,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,275,91,561.32,476.32,Label4,16.48,9,9,I. Traore
16491,RW,UDARAC,UDARAC U OKVIR,ZONA,0,0,275,91,561.32,476.32,Label4,16.48,9,9,I. Traore
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,172,85,487.32,446.32,Label20,7.82,9,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,GLAVOM,0,0,172,85,487.32,446.32,Label20,7.82,9,5,Raffael
205485,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,355,80,301.32,404.32,Label106,23.79,6,5,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,355,80,301.32,404.32,Label106,23.79,6,5,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,355,80,301.32,404.32,Label106,23.79,6,5,M. Dahoud
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,130,50,387.32,415.32,Label106,6.86,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,130,50,387.32,415.32,Label106,6.86,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,130,50,387.32,415.32,Label106,6.86,5,5,Raffael
4610,LB,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,92,79,571.32,484.32,Label15,7.52,9,9,O. Wendt
4610,LB,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,92,79,571.32,484.32,Label15,7.52,9,9,O. Wendt
16894,LW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,162,85,243.32,359.32,Label23,11.71,5,5,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,162,85,243.32,359.32,Label23,11.71,5,5,F. Johnson
115078,LCB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,241,72,302.32,391.32,Label66,15.57,5,5,J. Drmic
115078,LCB,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,241,72,302.32,391.32,Label66,15.57,5,5,J. Drmic
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,912,1261,323.32,425.32,Label41,29.37,7,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,912,1261,323.32,425.32,Label41,29.37,7,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,912,1261,323.32,425.32,Label41,29.37,7,8,Raffael
16491,RW,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,1057,1266,240.32,403.32,Label16,21.84,8,8,I. Traore
16491,RW,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1057,1266,240.32,403.32,Label16,21.84,8,8,I. Traore
16491,RW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1057,1266,240.32,403.32,Label16,21.84,8,8,I. Traore
16894,LW,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,1137,1270,222.32,431.32,Label45,20.86,4,8,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1137,1270,222.32,431.32,Label45,20.86,4,8,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1137,1270,222.32,431.32,Label45,20.86,4,8,F. Johnson
16491,RW,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1028,1278,569.32,329.32,Label59,28.75,11,8,I. Traore
16491,RW,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1028,1278,569.32,329.32,Label59,28.75,11,8,I. Traore
16491,RW,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1028,1278,569.32,329.32,Label59,28.75,11,8,I. Traore
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1185,1282,336.32,503.32,Label92,16.29,8,12,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,ATRAKTIVAN,0,0,1185,1282,336.32,503.32,Label92,16.29,8,12,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1185,1282,336.32,503.32,Label92,16.29,8,12,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1185,1282,336.32,503.32,Label92,16.29,8,12,L. Stindl
102647,LCM,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,965,1262,311.32,417.32,Label29,25.53,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,965,1262,311.32,417.32,Label29,25.53,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,965,1262,311.32,417.32,Label29,25.53,7,8,G. Xhaka
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,975,1263,426.32,435.32,Label46,23.15,7,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,975,1263,426.32,435.32,Label46,23.15,7,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,975,1263,426.32,435.32,Label46,23.15,7,8,Raffael
39479,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1100,1267,329.32,439.32,Label45,16.4,8,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1100,1267,329.32,439.32,Label45,16.4,8,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1100,1267,329.32,439.32,Label45,16.4,8,8,L. Stindl
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1039,1241,205.32,466.32,Label97,27.63,3,12,G. Xhaka
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,1039,1241,205.32,466.32,Label97,27.63,3,12,G. Xhaka
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,ODLICAN,0,0,1039,1241,205.32,466.32,Label97,27.63,3,12,G. Xhaka
39479,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1253,1295,467.32,443.32,Label2,3.95,12,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1253,1295,467.32,443.32,Label2,3.95,12,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1253,1295,467.32,443.32,Label2,3.95,12,8,L. Stindl
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,937,1267,324.32,437.32,Label66,28.23,7,8,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,937,1267,324.32,437.32,Label66,28.23,7,8,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,ODLICAN,0,0,937,1267,324.32,437.32,Label66,28.23,7,8,M. Dahoud
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1031,1274,514.32,220.32,Label64,31.88,11,4,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1031,1274,514.32,220.32,Label64,31.88,11,4,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1031,1274,514.32,220.32,Label64,31.88,11,4,Raffael
39479,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,942,1272,362.32,402.32,Label103,26.73,7,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,942,1272,362.32,402.32,Label103,26.73,7,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,942,1272,362.32,402.32,Label103,26.73,7,8,L. Stindl
126631,RB,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1049,1268,413.32,341.32,Label68,18.64,7,8,J. Korb
126631,RB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1049,1268,413.32,341.32,Label68,18.64,7,8,J. Korb
126631,RB,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1049,1268,413.32,341.32,Label68,18.64,7,8,J. Korb
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,341,64,640.32,350.32,Label96,33.36,9,5,O. Wendt
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,341,64,640.32,350.32,Label96,33.36,9,5,O. Wendt
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,ODLICAN,0,0,341,64,640.32,350.32,Label96,33.36,9,5,O. Wendt
102647,LCM,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,331,72,551.32,401.32,Label14,24.46,9,5,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,331,72,551.32,401.32,Label14,24.46,9,5,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,331,72,551.32,401.32,Label14,24.46,9,5,G. Xhaka
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,374,82,294.32,375.32,Label66,24.46,6,5,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,374,82,294.32,375.32,Label66,24.46,6,5,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,ODLICAN,0,0,374,82,294.32,375.32,Label66,24.46,6,5,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,425,72,402.32,361.32,Label51,28.58,6,5,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,425,72,402.32,361.32,Label51,28.58,6,5,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,425,72,402.32,361.32,Label51,28.58,6,5,M. Dahoud
16894,LW,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,198,50,537.32,389.32,Label14,17.38,9,5,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,198,50,537.32,389.32,Label14,17.38,9,5,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,198,50,537.32,389.32,Label14,17.38,9,5,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,ATRAKTIVAN,0,0,198,50,537.32,389.32,Label14,17.38,9,5,F. Johnson
11500,LCF,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,161,115,505.32,458.32,Label45,5.46,9,9,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,161,115,505.32,458.32,Label45,5.46,9,9,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,161,115,505.32,458.32,Label45,5.46,9,9,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,171,51,345.32,405.32,Label39,10.92,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,171,51,345.32,405.32,Label39,10.92,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,171,51,345.32,405.32,Label39,10.92,5,5,Raffael
39479,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,341,50,309.32,455.32,Label37,26.52,5,9,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,341,50,309.32,455.32,Label37,26.52,5,9,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,341,50,309.32,455.32,Label37,26.52,5,9,L. Stindl
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,944,1281,490.32,273.32,Label60,32.85,11,8,G. Xhaka
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,944,1281,490.32,273.32,Label60,32.85,11,8,G. Xhaka
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,944,1281,490.32,273.32,Label60,32.85,11,8,G. Xhaka
205485,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1019,1259,319.32,437.32,Label23,21.77,7,8,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,1019,1259,319.32,437.32,Label23,21.77,7,8,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1019,1259,319.32,437.32,Label23,21.77,7,8,M. Dahoud
16894,LW,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1212,1295,507.32,389.32,Label37,12.11,12,8,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1212,1295,507.32,389.32,Label37,12.11,12,8,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1212,1295,507.32,389.32,Label37,12.11,12,8,F. Johnson
16087,LCB,UDARAC,UDARAC U OKVIR,GLAVOM,0,0,1198,1271,326.32,380.32,Label20,7.47,8,8,H. Nordtveit
16087,LCB,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1198,1271,326.32,380.32,Label20,7.47,8,8,H. Nordtveit
39479,LCF,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1110,1283,415.32,473.32,Label96,14.76,8,12,L. Stindl
39479,LCF,UDARAC,UDARAC IZVAN OKVIRA,ODLICAN,0,0,1110,1283,415.32,473.32,Label96,14.76,8,12,L. Stindl
39479,LCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,1110,1283,415.32,473.32,Label96,14.76,8,12,L. Stindl
205485,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1034,1252,458.32,440.32,Label6,17.58,11,8,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1034,1252,458.32,440.32,Label6,17.58,11,8,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,1034,1252,458.32,440.32,Label6,17.58,11,8,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1034,1252,458.32,440.32,Label6,17.58,11,8,M. Dahoud
102647,LCM,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,923,1274,340.32,444.32,Label34,29.58,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,923,1274,340.32,444.32,Label34,29.58,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,923,1274,340.32,444.32,Label34,29.58,7,8,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,IZ VOLEJA,0,0,923,1274,340.32,444.32,Label34,29.58,7,8,G. Xhaka
11500,RCF,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,207,62,411.32,483.32,Label53,13.18,5,9,Raffael
11500,RCF,UDARAC,UDARAC IZVAN OKVIRA,ODLICAN,0,0,207,62,411.32,483.32,Label53,13.18,5,9,Raffael
11500,RCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,207,62,411.32,483.32,Label53,13.18,5,9,Raffael
115078,RW,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,135,50,410.32,390.32,Label47,7.04,5,5,J. Drmic
115078,RW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,135,50,410.32,390.32,Label47,7.04,5,5,J. Drmic
115078,RW,UDARAC,UDARAC U OKVIR,GLAVOM,0,0,135,50,410.32,390.32,Label47,7.04,5,5,J. Drmic
156709,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,338,77,587.32,467.32,Label37,23.35,9,9,T. Hazard
156709,RCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,338,77,587.32,467.32,Label37,23.35,9,9,T. Hazard
156709,RCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,338,77,587.32,467.32,Label37,23.35,9,9,T. Hazard
156709,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,338,77,587.32,467.32,Label37,23.35,9,9,T. Hazard
16894,LW,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,147,50,366.32,389.32,Label12,8.04,5,5,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,147,50,366.32,389.32,Label12,8.04,5,5,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,147,50,366.32,389.32,Label12,8.04,5,5,F. Johnson
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1010,1255,516.32,424.32,Label38,21.2,11,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,1010,1255,516.32,424.32,Label38,21.2,11,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1010,1255,516.32,424.32,Label38,21.2,11,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,LOS,0,0,1010,1255,516.32,424.32,Label38,21.2,11,8,Raffael
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1194,1287,453.32,496.32,Label95,8.33,12,12,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1194,1287,453.32,496.32,Label95,8.33,12,12,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,0,1194,1287,453.32,496.32,Label95,8.33,12,12,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,1194,1287,453.32,496.32,Label95,8.33,12,12,L. Stindl
205180,RCB,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1027,1267,507.32,410.32,Label16,21.0,11,8,N. Elvedi
205180,RCB,UDARAC,UDARAC U OKVIR,LOS,0,0,1027,1267,507.32,410.32,Label16,21.0,11,8,N. Elvedi
205180,RCB,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1027,1267,507.32,410.32,Label16,21.0,11,8,N. Elvedi
205180,RCB,UDARAC,UDARAC U OKVIR,ZONA,0,0,1027,1267,507.32,410.32,Label16,21.0,11,8,N. Elvedi
